[0:01:13.398501] The current delay is 0.0
[0:02:27.540358] The current count is: 10782
[0:02:27.545143] The current count is: 10783
[0:02:27.549886] The current count is: 10784
[0:02:27.554619] The current count is: 10785
[0:02:27.559343] The current count is: 10786
[0:02:27.564088] The current count is: 10787
[0:02:27.568852] The current count is: 10788
[0:02:27.573604] The current count is: 10789
[0:02:27.578347] The current count is: 10790
[0:02:27.583098] The current count is: 10791
[0:02:27.587840] The current count is: 10792
[0:02:27.592586] The current count is: 10793
[0:02:27.597426] The current count is: 10794
[0:02:27.602179] The current count is: 10795
[0:02:27.606916] The current count is: 10796
[0:02:27.611679] The current count is: 10797
[0:02:27.616424] The current count is: 10798
[0:02:27.621206] The current count is: 10799
[0:02:27.625982] The current count is: 10800
[0:02:27.630782] The current count is: 10801
[0:02:27.635537] The current count is: 10802
[0:02:27.640284] The current count is: 10803
[0:02:27.645145] The current count is: 10804
[0:02:27.649899] The current count is: 10805
[0:02:27.654641] The current count is: 10806
[0:02:27.659379] The current count is: 10807
[0:02:27.664130] The current count is: 10808
[0:02:27.668870] The current count is: 10809
[0:02:27.673615] The current count is: 10810
[0:02:27.678386] The current count is: 10811
[0:02:27.683199] The current count is: 10812
[0:02:27.688020] The current count is: 10813
[0:02:27.692770] The current count is: 10814
[0:02:27.697531] The current count is: 10815
[0:02:27.702294] The current count is: 10816
[0:02:27.707122] The current count is: 10817
[0:02:27.711938] The current count is: 10818
[0:02:27.716690] The current count is: 10819
[0:02:27.721488] The current count is: 10820
[0:02:27.726270] The current count is: 10821
[0:02:27.731109] The current count is: 10822
[0:02:27.735872] The current count is: 10823
[0:02:27.740631] The current count is: 10824
[0:02:27.745429] The current count is: 10825
[0:02:27.750199] The current count is: 10826
[0:02:27.754984] The current count is: 10827
[0:02:27.759744] The current count is: 10828
[0:02:27.764506] The current count is: 10829
[0:02:27.769298] The current count is: 10830
[0:02:27.774072] The current count is: 10831
[0:02:27.778859] The current count is: 10832
[0:02:27.783615] The current count is: 10833
[0:02:27.788390] The current count is: 10834
[0:02:27.793189] The current count is: 10835
[0:02:27.797990] The current count is: 10836
[0:02:27.802766] The current count is: 10837
[0:02:27.807586] The current count is: 10838
[0:02:27.812375] The current count is: 10839
[0:02:27.817187] The current count is: 10840
[0:02:27.822035] The current count is: 10841
[0:02:27.826839] The current count is: 10842
[0:02:27.831626] The current count is: 10843
[0:02:27.836411] The current count is: 10844
[0:02:27.841312] The current count is: 10845
[0:02:27.846126] The current count is: 10846
[0:02:27.850918] The current count is: 10847
[0:02:27.855807] The current count is: 10848
[0:02:27.860658] The current count is: 10849
[0:02:27.865496] The current count is: 10850
[0:02:27.870313] The current count is: 10851
[0:02:27.875135] The current count is: 10852
[0:02:27.879935] The current count is: 10853
[0:02:27.884754] The current count is: 10854
[0:02:27.889597] The current count is: 10855
[0:02:27.894396] The current count is: 10856
[0:02:27.907841] The current count is: 10857
[0:02:27.912639] The current count is: 10858
[0:02:27.917444] The current count is: 10859
[0:02:27.922224] The current count is: 10860
[0:02:27.927017] The current count is: 10861
[0:02:27.931780] The current count is: 10862
[0:02:27.936544] The current count is: 10863
[0:02:27.941336] The current count is: 10864
[0:02:27.946142] The current count is: 10865
[0:02:27.950907] The current count is: 10866
[0:02:27.955664] The current count is: 10867
[0:02:27.968614] The current count is: 10868
[0:02:27.975588] The current count is: 10869
[0:02:27.980272] The current count is: 10870
[0:02:27.985283] The current count is: 10871
[0:02:27.990084] The current count is: 10872
[0:02:27.994791] The current count is: 10873
[0:02:27.999456] The current count is: 10874
[0:02:28.004130] The current count is: 10875
[0:02:28.008791] The current count is: 10876
[0:02:28.013472] The current count is: 10877
[0:02:28.018163] The current count is: 10878
[0:02:28.022827] The current count is: 10879
[0:02:28.027502] The current count is: 10880
[0:02:28.032237] The current count is: 10881
[0:02:28.036903] The current count is: 10882
[0:02:28.041606] The current count is: 10883
[0:02:28.046283] The current count is: 10884
[0:02:28.050928] The current count is: 10885
[0:02:28.055654] The current count is: 10886
[0:02:28.060311] The current count is: 10887
[0:02:28.064958] The current count is: 10888
[0:02:28.069660] The current count is: 10889
[0:02:28.074312] The current count is: 10890
[0:02:28.079056] The current count is: 10891
[0:02:28.083727] The current count is: 10892
[0:02:28.088407] The current count is: 10893
[0:02:28.093122] The current count is: 10894
[0:02:28.097807] The current count is: 10895
[0:02:28.102474] The current count is: 10896
[0:02:28.107155] The current count is: 10897
[0:02:28.111832] The current count is: 10898
[0:02:28.116538] The current count is: 10899
[0:02:28.121240] The current count is: 10900
[0:02:28.126001] The current count is: 10901
[0:02:28.131288] The current count is: 10902
[0:02:28.145506] The current count is: 10903
[0:02:28.150875] The current count is: 10904
[0:02:28.156167] The current count is: 10905
[0:02:28.161516] The current count is: 10906
[0:02:28.166809] The current count is: 10907
[0:02:28.172146] The current count is: 10908
[0:02:28.177568] The current count is: 10909
[0:02:28.182899] The current count is: 10910
[0:02:28.188267] The current count is: 10911
[0:02:28.193607] The current count is: 10912
[0:02:28.198945] The current count is: 10913
[0:02:28.204309] The current count is: 10914
[0:02:28.209676] The current count is: 10915
[0:02:28.214988] The current count is: 10916
[0:02:28.220297] The current count is: 10917
[0:02:28.225671] The current count is: 10918
[0:02:28.230935] The current count is: 10919
[0:02:28.236147] The current count is: 10920
[0:02:28.241373] The current count is: 10921
[0:02:28.246556] The current count is: 10922
[0:02:28.251718] The current count is: 10923
[0:02:28.256889] The current count is: 10924
[0:02:28.262160] The current count is: 10925
[0:02:28.267347] The current count is: 10926
[0:02:28.272574] The current count is: 10927
[0:02:28.277816] The current count is: 10928
[0:02:28.283014] The current count is: 10929
[0:02:28.288194] The current count is: 10930
[0:02:28.293466] The current count is: 10931
[0:02:28.298726] The current count is: 10932
[0:02:28.304005] The current count is: 10933
[0:02:28.309268] The current count is: 10934
[0:02:28.314472] The current count is: 10935
[0:02:28.319695] The current count is: 10936
[0:02:28.324900] The current count is: 10937
[0:02:28.330158] The current count is: 10938
[0:02:28.335359] The current count is: 10939
[0:02:28.340604] The current count is: 10940
[0:02:28.345875] The current count is: 10941
[0:02:28.351083] The current count is: 10942
[0:02:28.356286] The current count is: 10943
[0:02:28.361534] The current count is: 10944
[0:02:28.366733] The current count is: 10945
[0:02:28.371986] The current count is: 10946
[0:02:28.377287] The current count is: 10947
[0:02:28.382507] The current count is: 10948
[0:02:28.387718] The current count is: 10949
[0:02:28.392949] The current count is: 10950
[0:02:28.398215] The current count is: 10951
[0:02:28.403452] The current count is: 10952
[0:02:28.408677] The current count is: 10953
[0:02:28.413873] The current count is: 10954
[0:02:28.419078] The current count is: 10955
[0:02:28.424274] The current count is: 10956
[0:02:28.429606] The current count is: 10957
[0:02:28.434841] The current count is: 10958
[0:02:28.446597] The current count is: 10959
[0:02:28.454034] The current count is: 10960
[0:02:28.459230] The current count is: 10961
[0:02:28.464533] The current count is: 10962
[0:02:28.469794] The current count is: 10963
[0:02:28.475057] The current count is: 10964
[0:02:28.480269] The current count is: 10965
[0:02:28.485526] The current count is: 10966
[0:02:28.490787] The current count is: 10967
[0:02:28.496038] The current count is: 10968
[0:02:28.501280] The current count is: 10969
[0:02:28.506504] The current count is: 10970
[0:02:28.511732] The current count is: 10971
[0:02:28.517047] The current count is: 10972
[0:02:28.522274] The current count is: 10973
[0:02:28.527600] The current count is: 10974
[0:02:28.532974] The current count is: 10975
[0:02:28.538423] The current count is: 10976
[0:02:28.543764] The current count is: 10977
[0:02:28.549139] The current count is: 10978
[0:02:28.554493] The current count is: 10979
[0:02:28.559850] The current count is: 10980
[0:02:28.565310] The current count is: 10981
[0:02:28.570706] The current count is: 10982
[0:02:28.576101] The current count is: 10983
[0:02:28.581528] The current count is: 10984
[0:02:28.586943] The current count is: 10985
[0:02:28.592757] The current count is: 10986
[0:02:28.598210] The current count is: 10987
[0:02:28.603594] The current count is: 10988
[0:02:28.609039] The current count is: 10989
[0:02:28.614474] The current count is: 10990
[0:02:28.619861] The current count is: 10991
[0:02:28.625274] The current count is: 10992
[0:02:28.630605] The current count is: 10993
[0:02:28.635877] The current count is: 10994
[0:02:28.641267] The current count is: 10995
[0:02:28.646517] The current count is: 10996
[0:02:28.651772] The current count is: 10997
[0:02:28.657031] The current count is: 10998
[0:02:28.662286] The current count is: 10999
[0:02:28.667536] The current count is: 11000
[0:02:28.672770] The current count is: 11001
[0:02:28.678011] The current count is: 11002
[0:02:28.683255] The current count is: 11003
[0:02:28.688534] The current count is: 11004
[0:02:28.693830] The current count is: 11005
[0:02:28.699080] The current count is: 11006
[0:02:28.704324] The current count is: 11007
[0:02:28.709625] The current count is: 11008
[0:02:28.714888] The current count is: 11009
[0:02:28.720132] The current count is: 11010
[0:02:28.725436] The current count is: 11011
[0:02:28.730710] The current count is: 11012
[0:02:28.736023] The current count is: 11013
[0:02:28.741328] The current count is: 11014
[0:02:28.746589] The current count is: 11015
[0:02:28.751902] The current count is: 11016
[0:02:28.757251] The current count is: 11017
[0:02:28.762548] The current count is: 11018
[0:02:28.767816] The current count is: 11019
[0:02:28.773099] The current count is: 11020
[0:02:28.778395] The current count is: 11021
[0:02:28.783660] The current count is: 11022
[0:02:28.788921] The current count is: 11023
[0:02:28.794238] The current count is: 11024
[0:02:28.799508] The current count is: 11025
[0:02:28.804767] The current count is: 11026
[0:02:28.810073] The current count is: 11027
[0:02:28.815345] The current count is: 11028
[0:02:28.820632] The current count is: 11029
[0:02:28.825909] The current count is: 11030
[0:02:28.831196] The current count is: 11031
[0:02:28.836472] The current count is: 11032
[0:02:28.841822] The current count is: 11033
[0:02:28.847094] The current count is: 11034
[0:02:28.852372] The current count is: 11035
[0:02:28.857697] The current count is: 11036
[0:02:28.862972] The current count is: 11037
[0:02:28.868269] The current count is: 11038
[0:02:28.873613] The current count is: 11039
[0:02:28.878981] The current count is: 11040
[0:02:28.884310] The current count is: 11041
[0:02:28.889648] The current count is: 11042
[0:02:28.894975] The current count is: 11043
[0:02:28.900281] The current count is: 11044
[0:02:28.905634] The current count is: 11045
[0:02:28.910980] The current count is: 11046
